YEAR,SECNAME,Shape_Leng,VOLUME,multilinestring
2018,BLACKF6,622.6673645,47000,"MULTILINESTRING ((-114.05346076841961 50.988394890032616, -114.05346283522641 50.98873594760342, -114.05346489622293 50.9893521251054, -114.0534486479186 50.989873759603064, -114.0534137218702 50.99075840963048, -114.05343163610357 50.990926652161235, -114.05345765607028 50.991243028771656, -114.05346346733911 50.99141751845025, -114.05345720435093 50.99154791140872, -114.05344295511092 50.99170611172004, -114.05341759590677 50.991826523920366, -114.05336646064511 50.99197994770415, -114.05331383339674 50.99212817962499, -114.0532674452868 50.9922269521054, -114.05321464846736 50.99232956253991, -114.05309555243491 50.99253047795376, -114.05300351431572 50.99267738634409, -114.05286293240285 50.99288692349582, -114.05270606217442 50.99312955752605, -114.05241969887508 50.9935684009361, -114.0523493393669 50.99367270352479, -114.05225487211575 50.99379930080153, -114.05221425005769 50.99384666740686))"
2018,BOW3,911.689003,36000,"MULTILINESTRING ((-114.15275913968301 51.04882090748259, -114.15298944795138 51.04890362194805, -114.15367558092868 51.04911241096691, -114.15398234483918 51.04920577015132, -114.15583554286329 51.04977509699872, -114.15705458260045 51.050151898007044, -114.15926798291194 51.050833691237614, -114.16095120156191 51.05135333020292, -114.16143257054706 51.051520990969095, -114.16174616485785 51.05162903470921, -114.16212202921812 51.051752630686195, -114.16366983139008 51.05223561064985, -114.16390498568498 51.05232725505479, -114.1640626548882 51.052388383360224, -114.16414717315291 51.05242673084941, -114.16434529698786 51.052526883001605))"
2018,BONA10,821.0602558,10000,"MULTILINESTRING ((-114.06811727459397 50.964960158909335, -114.06808534807105 50.965160491328525, -114.0680706595284 50.965328335131844, -114.06808057847537 50.96612834208308, -114.06807925885704 50.966181988019486, -114.06808089157637 50.966562670593895, -114.06807811679522 50.96660646629101, -114.06808134001594 50.966650317825085, -114.06806518288417 50.96706637862203, -114.06807262120353 50.967210252412386, -114.06807990291873 50.96724793094083, -114.06809986442092 50.96730729729206, -114.06811437449811 50.96734611331488, -114.06813605865624 50.96740151862374, -114.06817953515166 50.967479141321256, -114.06821754494695 50.96752479477923, -114.06825918514791 50.967583007625684, -114.0683875355847 50.9677437340645, -114.06848113449038 50.967854330839856, -114.06857346119358 50.96797760038205, -114.06861510535037 50.96803695480631, -114.06863865243635 50.96806130437305, -114.06865412664632 50.96809018596989, -114.06866427086304 50.968115462170765, -114.06867349375095 50.96813964035229, -114.06868825440503 50.968180853744855, -114.0686993396584 50.96822151911793, -114.06870673733974 50.96825339278474, -114.06871875714417 50.968305049498575, -114.0687243468371 50.96835726107191, -114.06872991869648 50.96839737950543, -114.06873450870647 50.968458103257895, -114.06873795825004 50.96852553051452, -114.06876825342002 50.96863425573366, -114.06876266247066 50.969927400563364, -114.06876391593708 50.970398331306896, -114.06876037013153 50.97058308558398, -114.0687601937306 50.97089947892353, -114.06876138740233 50.97103483567295, -114.06876452874438 50.97120290353223, -114.06877260715059 50.97144180848094, -114.06877207189126 50.97171279336722, -114.06877043326853 50.97190575870524, -114.06875869840741 50.971982182009555, -114.06873796585803 50.972132588954565, -114.06872265818187 50.97222039460132, -114.06872026721382 50.9722529698179))"
2018,BONA11,821.1414034,13000,"MULTILINESTRING ((-114.06872026721382 50.9722529698179, -114.0685890668341 50.973187452397404, -114.06856968121522 50.97411887907621, -114.06857626877972 50.974945938965966, -114.06855650114447 50.9759096579922, -114.06855572508253 50.97645316711952, -114.06855487064556 50.97705273867676, -114.06855385582793 50.977763899328224, -114.06854919159946 50.97810974471815, -114.06854644483347 50.978132106752575, -114.0685415548797 50.97815638218267, -114.06853174573891 50.97818314888538, -114.06851700855267 50.97820929727987, -114.06850172125027 50.978239027546095, -114.06836509684757 50.97847526071132, -114.067992559403 50.97911938594859, -114.06797896122352 50.979162362580574, -114.0679681870026 50.97920344520723, -114.06796036534288 50.979243903119404, -114.06795551636134 50.9792955615357, -114.06795363954967 50.97935904345211, -114.0679558432491 50.979568286880436))"
2018,BONA2,882.0562267,9000,"MULTILINESTRING ((-114.0623650771029 50.941435415817686, -114.06215353057927 50.941795371561916, -114.06189493445838 50.942222662767776, -114.06171406897475 50.94252118875101, -114.06160094819849 50.94270287935337, -114.06150036358513 50.94283995180081, -114.06139222740543 50.94298180805344, -114.06129916534894 50.94309338463027, -114.0611159757716 50.94329506636143, -114.06093234437864 50.94350069279252, -114.06082103197905 50.94362856907889, -114.06061322536254 50.94386769492414, -114.06046481815063 50.94404143585018, -114.06035919884229 50.94418647672878, -114.06027624040787 50.94432194596647, -114.06019331646787 50.94448450076147, -114.06011575597235 50.944652043019694, -114.06005302798059 50.944848044976986, -114.06000786776568 50.944993054414056, -114.05997781021061 50.94512849622799, -114.05995530539714 50.94525915423056, -114.0599530393429 50.945456718966675, -114.0599539697765 50.94607609654495, -114.05995043836653 50.94701145194453, -114.05995565636327 50.948232472435244, -114.0599571991341 50.94904675724268))"
2018,BONA3,1303.644482,6000,"MULTILINESTRING ((-114.06251104911962 50.93027718751327, -114.06252634068024 50.93055765106634, -114.06256893471236 50.93086263793914, -114.06259231810859 50.93097958863573, -114.06262765695266 50.931095423559455, -114.06266806475917 50.931196514095916, -114.06272987777163 50.93130237125759, -114.06279143985402 50.931401269430566, -114.06286333698696 50.93148722013298, -114.06310623015469 50.93177764029702, -114.06325130274946 50.931948241523806, -114.0634404010095 50.93217345392639, -114.0635864181176 50.9323505215525, -114.06372565616986 50.93251723991237, -114.06387131736406 50.932690465978865, -114.06404157589225 50.93289598270516, -114.0642354689297 50.933129389051615, -114.06436390742701 50.933280224706785, -114.06448606885591 50.933431265057145, -114.06455180255624 50.93352365846327, -114.06461007773773 50.933614169875376, -114.06467582752505 50.93371882453274, -114.06472218460205 50.933816887713775, -114.06475949388323 50.93391919103703, -114.06480292030689 50.934055925886426, -114.06482692627483 50.93416626185375, -114.06483130983433 50.934237073803054, -114.06483931673161 50.93439467408086, -114.0648291021604 50.934560675647546, -114.06479072435181 50.93485401954919, -114.06475676864487 50.935083402300386, -114.06473025679686 50.935329581238584, -114.06469496786193 50.93558393684485, -114.06465797065957 50.935876842077796, -114.06462549122868 50.93612019513995, -114.06458712133856 50.9364149377198, -114.06455767782703 50.93667201214592, -114.06453875481597 50.93678789883727, -114.0644895831636 50.937188276855196, -114.06445267922527 50.937471245353535, -114.06442173429102 50.93769301808939, -114.06438470487234 50.93788261391878, -114.0643505833769 50.938016560651214, -114.06430602012894 50.938147684898354, -114.06425413709725 50.93827628878937, -114.06419315797365 50.93839987589715, -114.06412621540025 50.9385244083864, -114.06402232719212 50.93869835069645, -114.06388839998719 50.9389172363606, -114.06377232917025 50.93910781641064, -114.06369388048581 50.93924041436199, -114.06338639156773 50.93974564486037, -114.06316270629812 50.94011699393221, -114.06292212288345 50.94050143465151, -114.06269341543556 50.94089031128051, -114.06250502102617 50.94120210269455, -114.0623650771029 50.941435415817686))"
2018,BONA4,885.3655184,11000,"MULTILINESTRING ((-114.06072309448598 50.95359104636213, -114.06087159226274 50.953664590747415, -114.06112185829795 50.95379074262023, -114.06146022684929 50.95392877898926, -114.06173312708145 50.95399117762674, -114.06209341409547 50.95404865848782, -114.06229634747864 50.95406346642685, -114.06267607369156 50.95408398583767, -114.06399359046388 50.954089189444765, -114.0642647021411 50.95408896507498, -114.06434819351878 50.954088919107, -114.06442922615798 50.95408732188436, -114.06455445605665 50.954082595982584, -114.06470179244234 50.954080961906286, -114.06495471810985 50.954079268971284, -114.0651831218086 50.95410087474923, -114.0653869770362 50.9541287013342, -114.06580205770783 50.95423553762896, -114.06629601398949 50.954367665663696, -114.06682173071498 50.954499484866005, -114.06702464859896 50.95453474824817, -114.06716109905366 50.95456341498911, -114.06736056197485 50.95462742489536, -114.06751106164405 50.95469588489051, -114.06770009904098 50.954806335634885, -114.06787598813268 50.9549505434953, -114.06800121447516 50.95511563080686, -114.06803923668556 50.95517974601379, -114.06807562090457 50.95525175616965, -114.0681021218282 50.955331666083566, -114.06812697030273 50.95540861658915, -114.06815025581182 50.95554477080511, -114.06816033846779 50.95567402669892, -114.0681721517135 50.95587802157589, -114.068173263363 50.956145558607794, -114.06816608898404 50.95618886430858, -114.06815890841412 50.95622697386659, -114.06814766511302 50.95645647835192, -114.06815679114348 50.956758717874166, -114.06816266866385 50.95681933583759, -114.06818594474852 50.95689986339912, -114.06822659922527 50.956986442674506, -114.0682933184614 50.95708253236377, -114.0683687019896 50.95716302940682, -114.06848164124796 50.95725383734341, -114.06865386534827 50.95739028606732, -114.06872058874607 50.95748724212709, -114.06875905024292 50.95753839612113, -114.06880330980216 50.95763615106759, -114.06882223197154 50.95770715449176, -114.06883103893541 50.95779028761038, -114.06883551863267 50.9578829507404))"
2018,BONA9,793.2580386,13000,"MULTILINESTRING ((-114.06883551863267 50.9578829507404, -114.0688327513774 50.957969554473294, -114.06883713754466 50.95799986302839, -114.06881688465597 50.95852558717055, -114.06881451898313 50.95888412515643, -114.06882051290837 50.959021819419455, -114.0688264018174 50.95908936670876, -114.06884531679182 50.95915603969691, -114.06885801276566 50.95920246847082, -114.06884314777025 50.95957431788641, -114.06884652324669 50.959981123507426, -114.06884454264953 50.96051728921924, -114.06884111005186 50.96058143932042, -114.06883742512021 50.96097288355664, -114.06883432271471 50.96136072428583, -114.06882816577105 50.96171221448075, -114.06881897066476 50.961873700307535, -114.06880242096146 50.96202515597705, -114.06878668094997 50.9621282789676, -114.06875714045562 50.96224735269978, -114.06872852723724 50.96234278074179, -114.06870211301592 50.96241100685723, -114.06866766565615 50.96252751504342, -114.06860460314739 50.96270766307387, -114.06843332536445 50.96308332218011, -114.06838038643 50.96320196360602, -114.06823375704109 50.96352023826454, -114.0681490545109 50.96378504178147, -114.06813748177018 50.96391126436217, -114.06812248246354 50.963990817184225, -114.06811727459397 50.964960158909335))"
2018,BOW1,1298.239368,53000,"MULTILINESTRING ((-114.16434529698786 51.052526883001605, -114.16448306182727 51.052605697246875, -114.16465341047133 51.052722533337864, -114.16498328476388 51.05296107090353, -114.16516064490396 51.05308792978789, -114.1655050858683 51.05332208886288, -114.16572177972625 51.05345089409956, -114.1659573625671 51.053557020699216, -114.16629167604374 51.053690187741964, -114.16661070428299 51.053791663454206, -114.16686130960306 51.053854729395255, -114.16724474099999 51.05393119549255, -114.16755598865463 51.05397831707933, -114.1677874977926 51.054005166323016, -114.16804933231126 51.054025176178705, -114.16828705942835 51.05403156116795, -114.16851087423694 51.0540289733076, -114.16884082918995 51.05400358123418, -114.16926557303223 51.053964459434475, -114.16947368582652 51.05393479653142, -114.16960638098735 51.0539119526472, -114.17005368572632 51.05381843256523, -114.17214451478297 51.05336480325741, -114.1739623903378 51.05296367808461, -114.17573840412292 51.0525788247921, -114.17698765907679 51.052307528433616, -114.17716960791628 51.05227101068816, -114.1773856801777 51.05222991095315, -114.1776093398909 51.05218879928921, -114.17780648660056 51.052159052794075, -114.17812388571231 51.05212016990039, -114.17842724114715 51.05208799504369, -114.17866617660623 51.052074039386135, -114.17904169434627 51.05206440493137, -114.17936794059806 51.05206617015364, -114.17964620135508 51.05207139825367, -114.17973896939075 51.05207085199876, -114.17995799052647 51.05208008276736, -114.18029456406154 51.05210188918849, -114.18057063127696 51.05213016544463, -114.18087345425467 51.052171156975895, -114.18132238700427 51.05224275053949, -114.18149591842383 51.05227627900658))"
2018,BOW10,657.1489035,23000,"MULTILINESTRING ((-114.08851689066017 51.04817282691197, -114.08944815805624 51.0481901854968, -114.0896222502769 51.04819005213709, -114.0897683397758 51.04817817157262, -114.0898957664031 51.04816041960464, -114.09005115101006 51.04813283996339, -114.09018475977759 51.04809743068285, -114.09032455970696 51.04804828555112, -114.09046434263198 51.047991294927215, -114.09057925584746 51.04793432251223, -114.09080905458904 51.047806649145286, -114.09167120296561 51.04726720716808, -114.09185752728338 51.04716143333515, -114.09202913262236 51.0470842338683, -114.09226182486832 51.047016618442214, -114.09246023239263 51.04698274566827, -114.09278082230995 51.046970450775085, -114.09527544678038 51.04699501485982, -114.09556375735079 51.0470092439675, -114.09581190099246 51.0470331234116, -114.09606007477653 51.04707145239943, -114.09633117479913 51.04712180281412, -114.09670541965606 51.04721541669139, -114.09714502645448 51.0473160077297))"
2018,CENTRE6B,804.2793369,15000,"MULTILINESTRING ((-114.06245394160172 51.08150784389736, -114.06245006663629 51.083244103887886, -114.06244621365727 51.084975664446496, -114.06244143393943 51.0871237388195, -114.06243784080021 51.08873804137485))"
2018,BOW4,910.9948749,34000,"MULTILINESTRING ((-114.14113084547073 51.04517198654093, -114.14126008859886 51.04522048377072, -114.14138179813625 51.04526574107918, -114.14150555010725 51.04531288632972, -114.14163397070429 51.04535982801746, -114.14176883688731 51.04541031898501, -114.14187443196994 51.045447417359895, -114.14196097031147 51.045476546910145, -114.1420777465177 51.045515605666395, -114.14220122750075 51.04555437387091, -114.14238445082468 51.045611870318155, -114.14260566820455 51.045680863849036, -114.14303610005123 51.04581329340251, -114.14340470153273 51.045926805528794, -114.14458213560162 51.046296048556734, -114.14498482273807 51.046421763838296, -114.14545430115449 51.046565125985865, -114.14643218734301 51.0468695451859, -114.14685586456554 51.0470007519067, -114.14773685965298 51.04727012931318, -114.14835210455037 51.047462640125524, -114.14883942005059 51.04761243682949, -114.14920708546695 51.04772580057603, -114.14950991944528 51.04781965927825, -114.14989643492262 51.04793878253321, -114.15106782506798 51.04830675787518, -114.1514546012174 51.048426373665414, -114.15170124102721 51.0485009041343, -114.15211361977723 51.04862598532693, -114.15275913968301 51.04882090748259))"
2018,BOW5,636.1617718,32000,"MULTILINESTRING ((-114.1353329128596 51.04157917095055, -114.13546270958255 51.041582432192286, -114.13583210478009 51.041594108158804, -114.1362643058725 51.041598626731655, -114.13651857320735 51.04160647471592, -114.13680096983487 51.04162904049532, -114.13707233467478 51.04168662279289, -114.13724874282968 51.04174935475785, -114.13740230719503 51.04181685180746, -114.13750884206434 51.04187429233302, -114.1376030526422 51.04194574969487, -114.13768243206104 51.04202111341493, -114.13772966777454 51.042066359770985, -114.13785053724645 51.04223419510628, -114.13792996650278 51.042380787020164, -114.13796410895067 51.04247774783713, -114.13802493334025 51.04267499456289, -114.13807733739733 51.0428812607172, -114.13814002899151 51.04312534351247, -114.13818749734374 51.04330050553874, -114.13823323595702 51.04346309833342, -114.13828341861904 51.04360373110428, -114.13836222996433 51.04375563006598, -114.13847281534962 51.04391756253594, -114.13855410115723 51.044012279190184, -114.13870812104803 51.044143215452216, -114.13886318455836 51.04425231329307, -114.13905778347791 51.04436482404604, -114.13926727625702 51.044462796500945, -114.13955056423693 51.044580254750045, -114.13975168913461 51.04465773522548, -114.14030537261941 51.044864814847756, -114.14049997708196 51.044938024542404, -114.14080190919697 51.0450510289929, -114.14113084547073 51.04517198654093))"
2018,BOW6,1615.001556,45000,"MULTILINESTRING ((-114.11272247768062 51.042971412352024, -114.11323540561035 51.042793401540244, -114.11373399336307 51.042631416748925, -114.11420288232878 51.042503482317855, -114.11492284543498 51.04230854607739, -114.11527129601744 51.04221899234299, -114.11606375728023 51.04201159237081, -114.11652193580717 51.041908628260096, -114.11684579244253 51.04184069489075, -114.11708430094524 51.041797700092296, -114.11733166594041 51.04176213223021, -114.1176467774039 51.041722776614826, -114.11824756669073 51.0416552488861, -114.11848612509681 51.04163269924116, -114.11869058754377 51.04161763174043, -114.11914331540547 51.04160159727925, -114.1207959644709 51.041605477227236, -114.12143663281635 51.04161410871041, -114.1219344852377 51.041613590372364, -114.12253542518263 51.041605525565366, -114.12364877137976 51.0416020669172, -114.12385217163728 51.0416176833889, -114.12554605465198 51.04161773520933, -114.12747022919866 51.04161591136742, -114.12953526397537 51.041613211200755, -114.13217082779313 51.04161086996557, -114.13352768626433 51.041607514440166, -114.13396952502217 51.04159213708552, -114.13473028394363 51.04158910774763, -114.13476374215381 51.041589364936115, -114.13506418848594 51.04157786454714, -114.1353329128596 51.04157917095055))"
2018,BOW7A,1530.098461,28000,"MULTILINESTRING ((-114.1144060010287 51.042440950609155, -114.11362631323881 51.042603392587075, -114.1133700275611 51.04267774568755, -114.11287875973919 51.04279948198251, -114.11234477887362 51.04293473109498, -114.11157851629885 51.04312351159464, -114.11132013147837 51.043215878531186, -114.11102223215569 51.04330530413574, -114.11082585023026 51.04337800534212, -114.11058153902971 51.043468677113026, -114.1103546008816 51.04355784956155, -114.1101165167294 51.043658151476635, -114.10987098164074 51.04375771915476, -114.10968001880747 51.04383870187296, -114.10940685415152 51.043954179363446, -114.10921093120712 51.044038131669325, -114.10909436968593 51.04408864957981, -114.10896042842684 51.04413844282281, -114.10876943670895 51.04420904542224, -114.10862145049174 51.044262268344255, -114.10845586685866 51.044340695753036, -114.1081995246992 51.044459069271184, -114.10789912155137 51.04459823661423, -114.10763209505255 51.04472140757726, -114.10742381238015 51.04481738483583, -114.1072302168426 51.04490696283821, -114.1068971979316 51.045059160265986, -114.10656205655673 51.04520713529757, -114.10625494462029 51.045339120812656, -114.10591501326537 51.04547084938878, -114.10579214420144 51.04551326635984, -114.10566659918436 51.045554886433145, -114.1055404969881 51.04559553598293, -114.10552341194577 51.0456009704214, -114.10549725913121 51.04560924121293, -114.10546952744973 51.045618062696136, -114.10544600253989 51.04562554630097, -114.10542122901427 51.04563331510287, -114.10538548090408 51.04564450000585, -114.10534841863868 51.045656001622, -114.10531525415001 51.045666371502676, -114.10528357908417 51.045675746666575, -114.10525492464649 51.04568331216507, -114.10521569175708 51.04569353375761, -114.10518099031533 51.04570220502481, -114.10515662706082 51.04570855572012, -114.10513638279116 51.045713208140306, -114.10510562198063 51.0457195196309, -114.10506723637586 51.04572732936477, -114.10502630190952 51.04573558457033, -114.10500066680584 51.04574079108375, -114.10496635552309 51.04574734125825, -114.10486062588646 51.0457673646066, -114.10482959993362 51.045773126090545, -114.10477121463835 51.04578281543711, -114.10472887991591 51.045789293624075, -114.10469298863381 51.04579529496225, -114.10466530380117 51.04579970944446, -114.10462861998086 51.04580398364554, -114.104597326089 51.04580730998856, -114.10456138969461 51.04581102343923, -114.104522469211 51.04581506407685, -114.10448433717245 51.045819024886995, -114.10437913072505 51.045830245482726, -114.10433468675456 51.04583484026315, -114.10425749919325 51.04584307271806, -114.10423291058517 51.04584568638908, -114.10420516391315 51.04584736074633, -114.10416873677663 51.04584912104443, -114.10406174651463 51.04585478189446, -114.1040288691127 51.04585598971568, -114.10397744729654 51.04585744865851, -114.10393510062019 51.04585866487693, -114.10386197416332 51.04586038039663, -114.10381173213582 51.045860111290146, -114.10377293432217 51.04586038127457, -114.10366851922714 51.0458601610909, -114.10355590733586 51.04585884683417, -114.10351263343699 51.04585739287098, -114.10346238863923 51.04585523757051, -114.10341855075656 51.04585347752174, -114.10333594070349 51.04584812618234, -114.10282966105692 51.045802677406364, -114.10239218430624 51.04574557032468, -114.10195468700732 51.045679261528896, -114.10142969534337 51.045601529185845, -114.10091564065159 51.04552378504154, -114.10035056741748 51.045448382024595, -114.10002612143268 51.045411865152296, -114.09966525078947 51.045384577640554, -114.09924409762507 51.04536482147417, -114.09876458356577 51.045350970831706, -114.09829543288652 51.04533763763223, -114.09786577912583 51.04532434054677, -114.09757843779899 51.045317454627565, -114.09724889530735 51.045308888780376, -114.09687810730095 51.045298015271534, -114.09655647525473 51.045286565997884, -114.09621889422145 51.04528619353556, -114.09595992439596 51.04529477588363, -114.09563122997353 51.04532524629832, -114.095093662618 51.04539684044866, -114.09414783305473 51.045530682987796))"
2018,BOW7B,1243.742098,24000,"MULTILINESTRING ((-114.09714502645448 51.0473160077297, -114.09843258169631 51.04741217037559, -114.1000435936194 51.04749856325802, -114.10067595464425 51.04752151225131, -114.10102819641693 51.04750977337852, -114.10140963915771 51.04747552479323, -114.1017648183156 51.0474208551823, -114.1020784284793 51.047358894171424, -114.10242764699063 51.04727746441888, -114.10277721263581 51.04718847295141, -114.10321355949169 51.04706966130577, -114.10360130470322 51.04695545430603, -114.1040996395431 51.04676500383678, -114.10440483369611 51.04665642221444, -114.10472642771597 51.0465371544863, -114.10502526361336 51.046417906322304, -114.10559056884773 51.04618724542099, -114.10614243860934 51.04595272209794, -114.1065451797393 51.04578003953235, -114.10671147993872 51.04570757798836, -114.10701111558903 51.045569831212674, -114.10706806029425 51.04554365309425, -114.10758770307156 51.045315471318695, -114.10810605075024 51.04508938572546, -114.1085639178777 51.04487111395665, -114.1088821546974 51.044715939154045, -114.10938788277306 51.044473988223636, -114.10970124430126 51.04432189202925, -114.11007876271532 51.04413838107623, -114.11017325507564 51.04409619849645, -114.11043303942645 51.04397287033482, -114.11071393766463 51.04384234149064, -114.11122451089105 51.04361170864716, -114.11160445249176 51.043438004531524, -114.11207444032065 51.04323191812569, -114.11231639003546 51.04313116800091, -114.11253236347513 51.043043775967895, -114.11272247768062 51.042971412352024))"
2018,BOWBOT1,2992.79987,43000,"MULTILINESTRING ((-114.02928193515075 50.95675872608421, -114.02921827376694 50.95621882392964, -114.02913361141557 50.955845567673315, -114.02905956949664 50.95557896002826, -114.02891158475053 50.95519905421636, -114.0288039763855 50.95489113723076, -114.02873547597191 50.95478151721592, -114.02860670467 50.954581561917415, -114.02853747148768 50.95447546419239, -114.02842199923087 50.954295733543475, -114.02833950604456 50.95416145926475, -114.02826752279621 50.95404114005937, -114.02818797598262 50.95391038808624, -114.02811663842229 50.95377854630535, -114.02805107329334 50.95364779086652, -114.02799142278548 50.953520351234374, -114.0279273280765 50.9533887143602, -114.02786482574258 50.95325604592939, -114.02780588751494 50.953132773730076, -114.02775710588496 50.95303330427459, -114.02766560554241 50.95281872417512, -114.02758738765492 50.95263526560756, -114.02752591813153 50.952488828739334, -114.02747248228602 50.95236507140342, -114.02741712542318 50.95223657772548, -114.0270803500082 50.95130225386298, -114.0268899281387 50.95074180232332, -114.02687015233384 50.95061971892686, -114.02686179967581 50.95049871617824, -114.02678994752026 50.95022850050643, -114.0267398374174 50.95007167275213, -114.02667831652113 50.94985476101912, -114.02664008119554 50.949726432015424, -114.02660778951184 50.949608700711536, -114.0265839932833 50.949516849329214, -114.02657434977793 50.94947396439937, -114.02654528652768 50.949289482472935, -114.02651484220084 50.949113483698916, -114.02648674655853 50.948960533536116, -114.02646334663696 50.94884631430471, -114.02642822635954 50.94865495194696, -114.02639898453384 50.948484921234254, -114.02637437208561 50.94830193684134, -114.02635327747096 50.94810336588401, -114.02633917087195 50.947923173156354, -114.02632974223037 50.94775834487542, -114.02632265598153 50.94760093810902, -114.02631556565922 50.94744379294445, -114.02631083564984 50.94733344138768, -114.02630257354485 50.94715240945771, -114.02629665618694 50.94700573992807, -114.02629424709467 50.94687233957344, -114.02630115816127 50.94671210051286, -114.02631042114223 50.94658149157899, -114.02631722651059 50.94645349655499, -114.02631823607756 50.94599338768594, -114.026333865207 50.945625439803045, -114.02636405388591 50.945243998384356, -114.02639424796283 50.944998613487606, -114.02642598730313 50.94479876380323, -114.02647510440585 50.94460712332717, -114.02655459496965 50.944360723905056, -114.0266368209823 50.944151491591214, -114.0267149073473 50.94398539454608, -114.02683328946927 50.943765878360566, -114.02694176704051 50.943581522891925, -114.02702980932969 50.94345238076053, -114.02714843244428 50.94328992391195, -114.02731336110085 50.94308730546911, -114.02746333781243 50.94291912787792, -114.02760513272027 50.94277217805514, -114.02782362122387 50.94256498383144, -114.02812691252112 50.94228638995737, -114.02845391255512 50.94197422844233, -114.02877610363083 50.94167452986797, -114.02908718930905 50.94139339548684, -114.0292315390867 50.94126777872767, -114.02930429894818 50.94120908975208, -114.02955702967043 50.94099237861672, -114.02981904963082 50.94075370044533, -114.0300084839494 50.94058449627442, -114.03045543694476 50.94017881136092, -114.03076347307118 50.939893070409255, -114.03090095018426 50.939757205781426, -114.03107619977557 50.939580161714915, -114.0312779947393 50.93936614202177, -114.03145145564524 50.93916781337967, -114.03167578177802 50.938893025997444, -114.03185629730305 50.93865436524498, -114.03201025376767 50.93843363554449, -114.03220106374512 50.93814098348299, -114.03236383177853 50.93785975693946, -114.03247351061852 50.93765360159705, -114.03262525212095 50.93733646847627, -114.03273665508871 50.93706645712722, -114.03282328931816 50.93683678131626, -114.03292387883883 50.93652298659328, -114.03299807704562 50.936244022508056, -114.03305281670072 50.93599867082042, -114.03310361677906 50.93569394640544, -114.033147643744 50.93532872902241, -114.03315636039513 50.935128199573896, -114.03316137927027 50.93480549928022, -114.03315411911555 50.93455120034086, -114.03313623399156 50.93430026573037, -114.03304906487793 50.933656028908395, -114.03291223358144 50.93293100647712, -114.03284121826621 50.932618007810824, -114.03275069656858 50.93231667266847, -114.03263724037993 50.93193767464461, -114.0324115327264 50.931200069668904))"
2018,BOWBOT2,1734.832637,17000,"MULTILINESTRING ((-114.0324115327264 50.931200069668904, -114.03237485057971 50.931080193113, -114.0322960302964 50.930822601891705, -114.03214676995692 50.93043559419105, -114.0319777716409 50.93002622298452, -114.03172797442248 50.92949948861422, -114.03149425416827 50.929075510319, -114.03125398433087 50.92866165592053, -114.03099485755276 50.928253767216795, -114.03073807437985 50.9278941297582, -114.03047916491569 50.92754414384037, -114.03023348576907 50.92724735262511, -114.03000843363151 50.92698318807365, -114.02974665619057 50.92669870803571, -114.02953608218615 50.92647623049641, -114.02936387102224 50.92630206103352, -114.02912507867167 50.92607128944022, -114.02888170353795 50.925846325070744, -114.0286025041457 50.925597898987796, -114.02834307018304 50.92537438928186, -114.02802854515056 50.92511604910178, -114.0277346925646 50.92487948033445, -114.02736574115288 50.9245900695152, -114.02708108144016 50.92436656197761, -114.02695810433394 50.92427624084173, -114.02662524380092 50.92401935293781, -114.02631534802639 50.923790043572865, -114.02593199981733 50.92350558126461, -114.02568179897929 50.92332416241851, -114.02544148448354 50.92315416167341, -114.02508111193609 50.92290162733149, -114.0247804238704 50.92269408456434, -114.0244315377395 50.92245461171353, -114.02408036190009 50.92222239674651, -114.02376008367214 50.92201007722237, -114.02330563138435 50.92171254930451, -114.02286954879354 50.92143388945329, -114.02255867560362 50.9212390672472, -114.02218457263767 50.92100685005945, -114.02179211350854 50.92076592475295, -114.0214317869019 50.92053951005502, -114.02111181359578 50.9203359663087, -114.0207859149072 50.920125513076385, -114.02049902768334 50.919916506655156, -114.0202350876638 50.91971330214107, -114.01986392835943 50.9194209999635, -114.01972162954577 50.919301977670024, -114.01953571787283 50.919129247688666, -114.0193704579182 50.9189594177289, -114.01920844772175 50.91878323201568, -114.01899091677295 50.9185428112891, -114.01891162428383 50.91843995510317))"
2018,BOWBOT3,197.0668945,5000,"MULTILINESTRING ((-114.0187530434555 50.918241957720625, -114.01844496493857 50.91790326446324, -114.0180662569462 50.917493924967914, -114.01785086543012 50.91726831713906, -114.01766036794406 50.91706509816023, -114.0175111783444 50.91688800730452, -114.0173540059633 50.91670713537544))"
2018,CENTRE8,403.6737667,20000,"MULTILINESTRING ((-114.06252287358592 51.06334763361662, -114.06251918518359 51.064405321975094, -114.06251540684191 51.06537304484571, -114.06251465269426 51.0656933528257, -114.06251360662962 51.06583401524653, -114.06251290349343 51.06601425733735, -114.06251057325115 51.066611376084715, -114.06250914896533 51.06697652857321))"
